datetime,daily_return
2023-09-05,0.008540671515250928
2023-09-06,-0.012906400637109381
2023-09-07,-0.0020663109324454507
2023-09-08,-0.0003025392996701501
2023-09-11,0.019347101745582518
2023-09-12,-0.010732931059050975
2023-09-13,0.00876014658274173
2023-09-14,0.00645316655406184
2023-09-15,-0.02296578846466245
2023-09-18,-0.00019939654322202982
2023-09-19,-0.007203419362326602
2023-09-20,-0.022241436239496877
2023-09-21,-0.022981817190776917
2023-09-22,-0.00268530377954105
2023-09-25,0.007645501151768569
2023-09-26,-0.01633472688028111
2023-09-27,0.0057968379152505195
2023-09-28,0.014992735595151291
2023-09-29,0.00291908255685621
2023-10-02,0.014999747273602728
2023-10-03,-0.01953837750318289
2023-10-04,0.02176435287585737
2023-10-05,-0.0007640002907239803
2023-10-06,0.020885079334256602
